oid_,namobj,luaswh,wadmkc,wadmkd,wadmkk,wadmpr,nddi_mean,elevation_mean,slope_mean,popden_pop_density,bui_mean,ndmi_mean,ntl_mean,ndvi_mean,rwi,POI_EDU_Distance,POI_EDU_Density,POI_HEALTH_Distance,POI_HEALTH_Density,IKP,IKP_Estimasi
0,Gubug,366.1015916,Tabanan,Gubug,Tabanan,Bali,1.279034449,68.46369002,3.452613517,11.02970266,0.2712678,0.048419342,3.04478484,0.542038209,0.1915,0.038645542,0.0,0.006408507,0.0,90.54,88.4789465285812
1,Gulingan,521.8826516,Mengwi,Gulingan,Badung,Bali,1.155167339,127.3568345,3.35219034,22.21880433,0.32683336,0.095385347,3.899487019,0.570388391,1.023,0.047838915,0.0,0.000930648,0.0,91.59,88.70515220238084
2,Kemenuh,698.8783616,Sukawati,Kemenuh,Gianyar,Bali,0.449384228,127.432014,4.030411249,18.43489019,0.363969091,0.106201022,4.246945996,0.618908019,0.1915,0.001364471,0.0,0.0,0.001430864,92.16,88.57813283871063
3,Kenderan,639.4961271,Tegallalang,Kenderan,Gianyar,Bali,0.711028133,386.133529,6.584918922,10.02789171,0.47417985,0.1731437,2.240614507,0.734994599,1.134,0.001902707,0.0,0.011574121,0.0,92.16,88.85459511904752
4,Lukluk,407.9861805,Mengwi,Lukluk,Badung,Bali,1.039154625,102.7737848,2.434130691,40.33004723,0.267231569,0.076835828,4.847164581,0.497839746,0.1915,0.007762106,0.0,0.02071154,0.0,91.59,88.83864010676486
5,Lumbung,732.8302097,Selemadeg Barat,Lumbung,Tabanan,Bali,0.508944496,167.0527126,7.483191454,3.330979769,0.487808822,0.179211005,0.559031456,0.790253863,0.116,0.113050085,0.0,0.11706647,0.0,90.54,86.77045119352994
6,Lumbung Kauh,973.8983367,Selemadeg Barat,Lumbung Kauh,Tabanan,Bali,0.462527623,277.8456713,17.39342368,1.987102771,0.527741011,0.208286682,0.459451364,0.831539631,-0.114,0.12901027,0.0,0.131205497,0.0,90.54,86.76114756257755
7,Bunga Mekar,1696.617155,Nusa Penida,Bunga Mekar,Klungkung,Bali,0.61976664,151.7121824,11.45719681,4.021350178,0.425605603,0.088330022,0.645654046,0.749828855,0.4795,0.038944041,0.0,0.007060417,0.0,87.53,86.56298420124098
8,Bungaya,321.8840707,Bebandem,Bungaya,Karangasem,Bali,1.184433902,195.7129061,5.18979134,14.55525938,0.383936277,0.112668854,1.402984522,0.659952204,0.627,0.063653217,0.0,0.009586892,0.0,85.28,88.51226494222446
9,Bungaya Kangin,301.9472668,Bebandem,Bungaya Kangin,Karangasem,Bali,0.46243254,192.4061625,3.744487728,15.88251827,0.33471299,0.093485511,2.291502134,0.623838113,0.1915,0.056066146,0.0,0.007014866,0.0,85.28,88.13612830038309
10,Bungbungan,300.2568658,Banjarangkan,Bungbungan,Klungkung,Bali,0.596954838,357.5247029,7.18053833,7.475988238,0.51497984,0.162665953,1.655561209,0.739265871,0.62,0.019992982,0.0,0.02169679,0.0,87.53,87.98817314735268
11,Bungkulan,868.4359753,Sawan,Bungkulan,Buleleng,Bali,0.367998114,30.91513315,3.321610031,15.40490346,0.330370534,0.09451074,1.891238689,0.643887922,0.283,0.035304755,0.0,0.061326045,0.0,82.02,87.55302170193993
12,Bunutan,3746.348506,Abang,Bunutan,Karangasem,Bali,0.953178588,331.975666,24.64925061,4.341916856,0.34066419,0.04791196,0.606640727,0.782351647,0.008333333,0.0,0.000266927,0.012145771,0.0,85.28,86.164544152103
13,Bunutin,296.8472388,Bangli,Bunutin,Bangli,Bali,0.66359249,583.0974321,9.126163096,18.05062365,0.484452823,0.155057988,1.36160906,0.740228466,0.543,0.019842066,0.0,0.019006949,0.0,77.35,83.19702696428536
14,Bunutin,342.038884,Kintamani,Bunutin,Bangli,Bali,0.66359249,583.0974321,9.126163096,20.79862758,0.484452823,0.155057988,1.36160906,0.740228466,-0.028,0.059172582,0.0,0.028379581,0.0,77.35,79.58653166666612
15,Buruan,292.734043,Penebel,Buruan,Tabanan,Bali,1.508086064,197.7949847,3.029801116,44.38851803,0.347158326,0.117331401,5.347921383,0.624127149,0.1915,0.030787249,0.0,0.0,0.00341607,90.54,89.60339946428581
16,Buruan,412.0448676,Blahbatuh,Buruan,Gianyar,Bali,1.508086064,197.7949847,3.029801116,44.38851803,0.347158326,0.117331401,5.347921383,0.624127149,0.923,0.006491851,0.0,0.010468545,0.0,92.16,88.92525681297275
17,Busungbiu,512.1662322,Busungbiu,Busungbiu,Buleleng,Bali,0.096492165,247.1553273,9.799220448,10.04979818,0.482314793,0.163161117,1.928323614,0.711924459,0.1915,0.072249083,0.0,0.048870483,0.0,82.02,86.90271378527328
18,Gumbrih,1407.812122,Pekutatan,Gumbrih,Jembrana,Bali,0.512882227,158.2651262,12.04932454,2.328227352,0.567947435,0.197459684,0.586112929,0.823299934,-0.135666667,0.126150221,0.0,0.211023097,0.0,86.59,85.8677021880027
19,Gunaksa,743.0959745,Dawan,Gunaksa,Klungkung,Bali,0.61976664,54.97374732,6.972745828,7.508016228,0.425605603,0.110492971,2.268833212,0.721347873,0.428333333,0.021075737,0.0,0.025257067,0.0,87.53,87.80923287395328
20,Gunung Salak,711.4338255,Selemadeg Timur,Gunung Salak,Tabanan,Bali,0.544213641,315.8160296,8.615386611,3.713968729,0.52831529,0.183321297,0.614355853,0.806994968,0.1915,0.065849055,0.0,0.065763338,0.0,90.54,86.19323379551466
21,Kendran,35.25885451,Buleleng,Kendran,Buleleng,Bali,1.260522673,46.03217158,3.860124137,175.4072911,0.130676299,-0.019759061,14.23797417,0.396803035,0.1915,0.00257566,0.0,0.0,0.05672334,82.02,85.79541952555792
22,Keramas,424.1353769,Blahbatuh,Keramas,Gianyar,Bali,0.61976664,48.03393966,2.424464709,26.32541093,0.425605603,0.073866783,3.77344023,0.564446293,0.9195,0.0,0.002357738,0.0,0.002357738,92.16,89.40771600274724
23,Kerambitan,155.1980594,Kerambitan,Kerambitan,Tabanan,Bali,0.666454913,51.98491249,2.710380344,17.68624309,0.249509891,0.061135443,2.547780499,0.519512555,0.302,0.061320854,0.0,0.034956725,0.0,90.54,87.91594371704976
24,Luwus,645.8577216,Baturiti,Luwus,Tabanan,Bali,0.614048508,495.3005385,5.416465939,8.87742261,0.481934624,0.149023581,1.243573629,0.738739689,0.808,0.02177296,0.0,0.048954585,0.0,90.54,88.73640928571427
25,Macang,212.7212816,Bebandem,Macang,Karangasem,Bali,0.556395747,382.7557319,10.60753595,8.780239529,0.557579557,0.201599762,1.146110508,0.788413372,0.1915,0.076334006,0.0,0.018705146,0.0,85.28,87.80510038371644
26,Madenan,1063.459932,Tejakula,Madenan,Buleleng,Bali,0.536479801,670.8244808,14.70447524,4.346408648,0.499912405,0.161175141,0.723962311,0.613682746,0.133,0.012723745,0.0,0.012537583,0.0,82.02,85.56791295194003
27,Buwit,275.6568346,Kediri,Buwit,Tabanan,Bali,0.840616118,48.29014661,3.662447995,8.457952565,0.341948012,0.099679763,3.398640732,0.587344661,1.114,0.041226097,0.0,0.030581754,0.0,90.54,88.15388496773461
28,Candikuning,2319.127873,Baturiti,Candikuning,Tabanan,Bali,0.442119086,1414.931131,14.32053855,5.25755081,0.409166859,0.156501525,1.436009008,0.461812109,0.495,0.06560671,0.0,0.035699517,0.0,90.54,88.76536757275133
29,Candikusuma,803.1517955,Melaya,Candikusuma,Jembrana,Bali,0.513820804,27.0417886,3.042384676,5.452474371,0.494785214,0.153158675,1.149691473,0.778437011,0.462,0.019576029,0.0,0.092912445,0.0,86.59,87.75233053617207
30,Gunungbau,147.6762127,Kintamani,Gunungbau,Bangli,Bali,0.715001544,1135.836514,12.8699701,6.139537014,0.445211999,0.154143619,0.641147286,0.782308637,0.1915,0.06267208,0.0,0.051095535,0.0,77.35,77.81802124999946
31,Gunungsari,293.1077807,Seririt,Gunungsari,Buleleng,Bali,0.601949843,317.5101124,10.68629839,9.371337757,0.546386045,0.187603857,1.296405387,0.777820891,0.1915,0.044699771,0.0,0.071681413,0.0,82.02,87.33328670193994
32,Guwang,291.5685406,Sukawati,Guwang,Gianyar,Bali,1.268391893,37.72560386,2.175441453,18.16788458,0.264671583,0.043602935,4.769374481,0.51234881,0.807,0.006436045,0.0,0.019071933,0.0,92.16,88.99515597963946
33,Jagapati,180.2887543,Abiansemal,Jagapati,Badung,Bali,39.48671912,87.81543274,2.371464245,9.550354596,0.253958174,0.047717862,3.889623642,0.534621623,1.331,0.025640661,0.0,0.01027297,0.0,91.59,89.1058209796395
34,Jagaraga,416.3659543,Sawan,Jagaraga,Buleleng,Bali,0.278612288,111.0738816,5.79171159,11.40984372,0.456635312,0.129234561,1.4955091,0.741573769,0.1915,0.014608889,0.0,0.047279831,0.0,82.02,87.45459503527327
35,Kerobokan,442.3173266,Kuta Utara,Kerobokan,Badung,Bali,1.284769065,30.4341536,2.63515235,64.22674976,0.425605603,0.036683792,10.17637852,0.495257338,1.38,0.000697995,0.0,0.0,0.004521641,91.59,89.1202340748776
36,Kerobokan,253.3300102,Sawan,Kerobokan,Buleleng,Bali,1.284769065,30.4341536,2.63515235,64.22674976,0.425605603,0.036683792,10.17637852,0.495257338,0.777,0.035899051,0.0,0.031995257,0.0,82.02,88.13334761904754
37,Kerobokan Kaja,337.8226194,Kuta Utara,Kerobokan Kaja,Badung,Bali,0.58388211,45.16875872,2.508493722,92.28748755,0.119309929,-0.021176431,11.82685947,0.377239098,1.218,0.0,0.0088804,0.0,0.002960133,91.59,89.1407526694139
38,Kerobokan Kelod,779.1428631,Kuta Utara,Kerobokan Kelod,Badung,Bali,1.039414319,17.18798263,2.160076468,58.65635161,0.155350624,0.01252713,19.48137646,0.431567557,1.426,0.0,0.002566923,0.0,0.014118078,91.59,89.44098821428571
39,Mambal,358.2650833,Abiansemal,Mambal,Badung,Bali,0.923123336,140.7792071,3.375015643,31.22547612,0.329976837,0.094228874,4.008771924,0.602629748,0.1915,0.034179571,0.0,0.010556092,0.0,91.59,88.32433430069004
40,Mambang,733.0862092,Selemadeg Timur,Mambang,Tabanan,Bali,1.007012305,93.69050365,4.552066811,9.587626661,0.309215822,0.078738734,1.085648899,0.685888284,0.19,0.055569766,0.0,0.045490981,0.0,90.54,88.20530408163253
41,Manduang,243.8025289,Klungkung,Manduang,Klungkung,Bali,0.768461229,154.0939312,5.341129192,13.52828828,0.446008121,0.148341249,1.758731452,0.706609351,1.265,0.005885443,0.0,0.005182782,0.0,87.53,88.7313101463061
42,Manggis,938.0729108,Manggis,Manggis,Karangasem,Bali,0.554334413,121.6118909,13.18798456,6.721237021,0.539965797,0.159641964,1.193747931,0.793459968,0.203,0.117321419,0.0,0.015710803,0.0,85.28,87.79109272939547
43,Canggu,563.4181956,Kuta Utara,Canggu,Badung,Bali,0.587189368,28.2278481,2.534702031,43.28285774,0.195658685,0.046683728,13.19838187,0.483900413,1.023,0.0,0.003549761,0.0,0.017748806,91.59,89.0271818360806
44,Carangsari,564.914765,Petang,Carangsari,Badung,Bali,0.08807505,351.3600399,5.994603044,10.92311213,0.441934855,0.114938754,1.967466469,0.676698293,1.084,0.029680469,0.0,0.038304413,0.0,91.59,88.5297263690475
45,Catur,1083.198456,Kintamani,Catur,Bangli,Bali,0.562464561,1183.806401,11.35341622,3.963368908,0.554738479,0.179438472,0.605155865,0.768921854,0.1915,0.068885943,0.0,0.041438147,0.0,77.35,77.62536041666611
46,Jatiluwih,2338.558893,Penebel,Jatiluwih,Tabanan,Bali,0.477130722,998.0700076,16.71830293,2.954837097,0.524810237,0.206817162,0.543753535,0.58479423,0.007,0.018089031,0.0,0.032366805,0.0,90.54,87.76913138698652
47,Jegu,387.224805,Penebel,Jegu,Tabanan,Bali,0.621542449,282.9235622,4.99141717,6.136210136,0.407915257,0.119257468,1.187482971,0.713996653,0.854,0.02423446,0.0,0.010153147,0.0,90.54,89.38836636904766
48,Jehem,847.5458779,Tembuku,Jehem,Bangli,Bali,0.579107102,489.978039,8.194595506,8.586639512,0.521113519,0.16915516,1.549055851,0.764419756,0.85,0.011707427,0.0,0.012628495,0.0,77.35,84.93359571428546
49,Kerta,1703.25553,Payangan,Kerta,Gianyar,Bali,0.413748679,796.44984,10.22036546,3.948857851,0.546787049,0.180577105,0.769358504,0.776994208,0.7465,0.013719871,0.0,0.052437185,0.0,92.16,87.24298547619043
50,Manggissari,1396.785049,Pekutatan,Manggissari,Jembrana,Bali,0.46167054,397.5572987,18.25508886,2.177447279,0.50917555,0.222486377,0.451697242,0.788563112,0.2,0.096573925,0.0,0.163851888,0.0,86.59,85.97578859174183
51,Mangguh,242.0592625,Kintamani,Mangguh,Bangli,Bali,0.442545099,1002.356838,8.853120042,5.105984475,0.502576203,0.152175336,0.745974953,0.711996868,0.1915,0.035141028,0.0,0.060962553,0.0,77.35,78.27709291666615
52,Cau Belayu,419.2495902,Marga,Cau Belayu,Tabanan,Bali,0.743875914,302.0015695,5.450942344,13.61943578,0.434043076,0.119736952,1.409805111,0.723138617,0.1915,0.04202244,0.0,0.014923535,0.0,90.54,88.12903721735671
53,Celuk,170.0751904,Sukawati,Celuk,Gianyar,Bali,0.622707401,68.27403315,2.635306879,69.35507388,0.223665096,0.031193912,5.137030268,0.500757456,0.1915,0.008416405,0.0,0.007665466,0.0,92.16,88.49664383230039
54,Celukanbawang,398.6980517,Gerokgak,Celukanbawang,Buleleng,Bali,0.61976664,14.57615112,2.291917836,26.31368292,0.425605603,0.088887911,6.832434609,0.609254751,0.39,0.153061137,0.0,0.009930874,0.0,82.02,87.6621837852733
55,Cemagi,475.0652753,Mengwi,Cemagi,Badung,Bali,0.93241016,20.10757366,2.322109315,13.82583107,0.211920702,0.064159783,3.959376346,0.500662187,0.406,0.017672149,0.0,0.012444401,0.0,91.59,88.8603265353363
56,Jelijih Punggang,797.8658593,Pupuan,Jelijih Punggang,Tabanan,Bali,0.430557337,532.5370458,13.58270715,1.58410566,0.594010652,0.228693088,0.419825692,0.803220715,0.1915,0.122117305,0.0,0.128706041,0.0,90.54,88.0186132339542
57,Jimbaran,2270.925582,Kuta Selatan,Jimbaran,Badung,Bali,0.61976664,41.74349857,3.543051668,40.8103757,0.425605603,0.032776417,8.574876696,0.576176108,1.408666667,0.0,0.005724538,0.0,0.006164887,91.59,88.93698613095228
58,Jinengdalem,248.4937439,Buleleng,Jinengdalem,Buleleng,Bali,1.28967848,92.21922492,3.947563547,9.292735788,0.344342807,0.079213142,2.618916126,0.645315679,1.038,0.03072016,0.0,0.026914191,0.0,82.02,85.46266264630621
59,Kertha Buana,227.2691278,Sidemen,Kertha Buana,Karangasem,Bali,0.915194846,149.984278,8.003475805,8.311676853,0.43438382,0.13474187,2.156861365,0.741291755,1.162,0.007644068,0.0,0.010577715,0.0,85.28,88.52178681297275
60,Kertha Mandala,518.5849215,Abang,Kertha Mandala,Karangasem,Bali,0.880665781,205.598041,14.28095028,5.549030222,0.433665201,0.095572277,0.827746026,0.772861166,0.413,0.00431077,0.0,0.00362846,0.0,85.28,87.81616867280985
61,Kesiman,298.9005124,Denpasar Timur,Kesiman,Kota Denpasar,Bali,-4.074081793,22.70816262,1.835009467,105.4763843,0.155914099,-0.013697478,12.36295458,0.434338256,0.1915,5.73e-05,0.0,0.0,0.003345595,95.8,91.16555654761888
62,Bengkel,279.1842552,Kediri,Bengkel,Tabanan,Bali,0.556549387,345.9085267,9.0215557,22.35196526,0.454848871,0.167841014,1.532899971,0.661248171,0.884,0.073207598,0.0,0.042238391,0.0,90.54,88.02650514630606
63,Bengkel,477.6033313,Busungbiu,Bengkel,Buleleng,Bali,0.556549387,345.9085267,9.0215557,22.35196526,0.454848871,0.167841014,1.532899971,0.661248171,0.1915,0.027217992,0.0,0.104572559,0.0,82.02,86.69198086860665
64,Bengkel Sari,667.2960853,Selemadeg Barat,Bengkel Sari,Tabanan,Bali,0.556801758,75.8384009,6.042649054,3.516027931,0.443845041,0.156259296,0.73933842,0.775754261,0.286,0.118363343,0.0,0.116607351,0.0,90.54,86.82954505823335
65,Benoa,2603.665693,Kuta Selatan,Benoa,Badung,Bali,0.61976664,45.93026861,3.770610419,35.42270344,0.425605603,0.053421325,9.878094612,0.582580753,1.289,0.0,0.000384074,0.0,0.003072591,91.59,88.84934115821083
66,Cempaga,461.2318286,Bangli,Cempaga,Bangli,Bali,0.567800735,451.7155179,11.05597093,26.15497509,0.441092358,0.147984067,1.712142039,0.71390016,1.079,0.011080508,0.0,0.00245663,0.0,77.35,83.55768238095204
67,Cempaga,835.315291,Banjar,Cempaga,Buleleng,Bali,0.567800735,451.7155179,11.05597093,26.15497509,0.441092358,0.147984067,1.712142039,0.71390016,0.0255,0.026582362,0.0,0.050730383,0.0,82.02,86.82793461860666
68,Cepaka,212.4117064,Kediri,Cepaka,Tabanan,Bali,1.169136073,63.42528736,2.669174582,24.35994001,0.236934406,0.043264014,3.750222286,0.499168116,0.1915,0.034556155,0.0,0.015366245,0.0,90.54,88.50598156259481
69,Culik,315.1404779,Abang,Culik,Karangasem,Bali,-7.070329026,113.2543078,11.24068238,10.54912405,0.38395515,0.075863108,1.228746827,0.759605519,0.1915,0.0,0.003173188,0.0,0.003173188,85.28,88.80291035774837
70,Cupel,246.7051856,Negara,Cupel,Jembrana,Bali,0.61976664,19.15019011,2.24457442,6.160549377,0.425605603,0.088095906,1.594867552,0.679830581,0.1915,0.053172696,0.0,0.047478643,0.0,86.59,88.01188815647943
71,Dajan Peken,220.9982948,Tabanan,Dajan Peken,Tabanan,Bali,-0.407799783,136.5880356,4.034517632,20.20039757,0.271035812,0.033452465,6.669522979,0.57275434,1.154,0.021696045,0.0,0.0,0.004524922,90.54,88.73848811333909
72,Joanyar,206.0042969,Seririt,Joanyar,Buleleng,Bali,-0.670546133,74.45566728,4.864963762,10.49828418,0.434985418,0.146056027,1.876840019,0.689423008,0.1915,0.072621497,0.0,0.012878106,0.0,82.02,87.53413902336851
73,Julah,595.8664944,Tejakula,Julah,Buleleng,Bali,0.987302114,336.5476491,12.00905281,7.517290921,0.476079602,0.138997791,0.962286726,0.723773969,0.539,0.032664524,0.0,0.034577046,0.0,82.02,86.47136821428575
74,Kesiman Kertalangu,558.0794106,Denpasar Timur,Kesiman Kertalangu,Kota Denpasar,Bali,0.920296005,22.70664424,2.097797254,96.88417798,0.185286515,0.009953437,10.68774782,0.439770766,1.191,0.0,0.003583719,0.0,0.003583719,95.8,89.62905714285708
75,Kesiman Petilan,324.9161502,Denpasar Timur,Kesiman Petilan,Kota Denpasar,Bali,-5.010186712,22.41883304,2.393767369,92.70114039,0.425605603,0.015113,10.67757463,0.467954222,1.2715,0.0,0.003077717,0.002583565,0.0,95.8,89.26825749084244
76,Beraban,331.4126524,Selemadeg Timur,Beraban,Tabanan,Bali,0.018392126,24.27859262,2.611821305,34.83729819,0.259059553,0.060033424,2.412322622,0.556161657,0.319,0.093142854,0.0,0.070484178,0.0,90.54,88.1473999149659
77,Beraban,776.4845333,Kediri,Beraban,Tabanan,Bali,0.018392126,24.27859262,2.611821305,34.83729819,0.259059553,0.060033424,2.412322622,0.556161657,0.581,0.036747981,0.0,0.031603275,0.0,90.54,88.10324187310223
78,Berangbang,2246.737375,Negara,Berangbang,Jembrana,Bali,0.436049704,294.723617,15.23700781,3.136035845,0.445654259,0.191557276,0.712211062,0.737798491,0.025333333,0.005484007,0.0,0.015108937,0.0,86.59,86.18872598376166
79,Dalang,866.0347005,Selemadeg Timur,Dalang,Tabanan,Bali,0.52538335,435.0215742,7.81046993,2.804421817,0.553268953,0.18921745,0.550785336,0.811277724,0.098,0.060803107,0.0,0.047211192,0.0,90.54,86.19451712884798
80,Dalung,664.7638835,Kuta Utara,Dalung,Badung,Bali,1.310320981,68.58076379,2.702780118,51.0289506,0.169774449,0.005115983,10.21949351,0.456797467,1.073,0.0,0.001504294,0.0,0.001504294,91.59,89.10814988095237
81,Jumpai,162.4102946,Klungkung,Jumpai,Klungkung,Bali,0.61976664,9.83054755,1.857080622,6.81464232,0.425605603,0.088081595,2.271804199,0.57414486,0.1915,0.028894921,0.0,0.027170844,0.0,87.53,89.63212592418554
82,Jungutan,2430.15731,Bebandem,Jungutan,Karangasem,Bali,0.472064358,933.4261408,15.21694335,2.664191896,0.526959974,0.197229189,0.551084646,0.647936944,-0.268333333,0.075046738,0.0,0.033915832,0.0,85.28,85.52746504091765
83,Jungutbatu,594.949838,Nusa Penida,Jungutbatu,Klungkung,Bali,0.61976664,16.35787644,3.143200698,4.939252642,0.425605603,0.144473361,1.722997923,0.67489163,1.251,0.0,0.001680814,0.0,0.001680814,87.53,88.87114975274713
84,Kesimpar,151.4479695,Abang,Kesimpar,Karangasem,Bali,0.70351618,400.2878412,4.722833671,5.873839229,0.40816436,0.100716282,1.035039544,0.783147855,0.1915,0.023310849,0.0,0.030727052,0.0,85.28,87.83316046691574
85,Kesiut,240.5307396,Kerambitan,Kesiut,Tabanan,Bali,0.285832641,202.8936253,4.385828629,4.656375718,0.420834307,0.140399283,1.263897252,0.722833868,0.1915,0.019307478,0.0,0.019005165,0.0,90.54,87.936486172044
86,Beratan,28.39808192,Buleleng,Beratan,Buleleng,Bali,0.037705662,83.1722973,3.34072082,74.11870659,0.304009421,0.066240723,6.048537731,0.594456336,0.1915,0.013830268,0.0,0.009213465,0.0,82.02,85.26117051321225
87,Berembeng,418.3596562,Selemadeg,Berembeng,Tabanan,Bali,0.694917583,77.65269058,4.255241097,6.034469276,0.33365003,0.095993003,1.188757348,0.692510592,0.1915,0.092794326,0.0,0.088826879,0.0,90.54,88.22364415564361
88,Dangin Puri,50.74853393,Denpasar Timur,Dangin Puri,Kota Denpasar,Bali,-5.44534461,28.1,1.526497311,265.8851632,0.028015188,-0.086081957,22.51852989,0.321398829,0.1915,0.0,0.019705003,0.002498666,0.0,95.8,93.5891044047618
89,Dangin Puri Kaja,113.013642,Denpasar Utara,Dangin Puri Kaja,Kota Denpasar,Bali,1.369460652,39.81681932,1.755972219,239.0877445,0.016193952,-0.085799968,16.52805533,0.283299451,0.1915,0.00056462,0.0,0.0,0.008848489,95.8,92.96625589285705
90,Dangin Puri Kangin,105.6246779,Denpasar Utara,Dangin Puri Kangin,Kota Denpasar,Bali,5.78314631,37.94159292,1.731874901,8.999123998,0.037661258,-0.073142729,19.71613312,0.302579569,0.1915,0.001957154,0.0,0.00080656,0.0,95.8,93.49483577380938
91,Dangin Puri Kauh,41.55746505,Denpasar Utara,Dangin Puri Kauh,Kota Denpasar,Bali,1.582188461,31.58810069,1.642550705,8.999123998,0.012320471,-0.093030566,17.99103546,0.297096276,0.1915,0.00094796,0.0,0.000414421,0.0,95.8,93.73652815476179
92,Dangin Puri Kelod,135.3831028,Denpasar Timur,Dangin Puri Kelod,Kota Denpasar,Bali,0.473325121,19.18125,1.948172219,157.9197159,0.095534685,-0.036205116,20.77824478,0.368158403,0.1915,0.0,0.014772892,0.0,0.007386446,95.8,89.92742891941373
93,Kaba-kaba,456.1935005,Kediri,Kaba-kaba,Tabanan,Bali,1.12534158,66.66494845,2.810265256,17.93198863,0.279649551,0.069090883,3.087726707,0.529835353,0.614,0.04145078,0.0,0.023374438,0.0,90.54,88.33937952555776
94,Kaliakah,1697.615214,Negara,Kaliakah,Jembrana,Bali,0.668657355,32.6848814,2.8269611,7.459187311,0.332170875,0.062809336,1.312244405,0.633082041,0.232666667,0.009047665,0.0,0.010513157,0.0,86.59,88.25404033871062
95,Kalianget,271.217913,Seririt,Kalianget,Buleleng,Bali,0.220318889,34.82208377,4.542338065,10.41420873,0.447517605,0.146160456,2.711522567,0.680812225,0.231,0.061944345,0.0,0.019565771,0.0,82.02,87.50590610670184
96,Ketewel,640.5985501,Sukawati,Ketewel,Gianyar,Bali,0.61976664,15.63113913,1.978382521,38.8332653,0.425605603,0.042437045,5.978393086,0.50784647,0.682,0.007288719,0.0,0.012957251,0.0,92.16,89.4487485300057
97,Kintamani,1458.222954,Kintamani,Kintamani,Bangli,Bali,0.614578044,1343.054685,10.9867605,6.236028329,0.41503455,0.122779395,0.978170375,0.682187995,0.787666667,0.008647246,0.0,0.090192191,0.0,77.35,79.12439666666616
98,Klumpu,1255.345528,Nusa Penida,Klumpu,Klungkung,Bali,0.796862138,300.7675793,11.32512108,3.82475308,0.323179864,0.089566452,0.951452246,0.770466485,0.0735,0.032542739,0.0,0.010635956,0.0,87.53,87.48019236191456
99,Kubu,347.4583743,Bangli,Kubu,Bangli,Bali,1.008957444,340.1073112,6.130661118,29.83679196,0.404014283,0.094017831,1.249375035,0.759716022,0.66,0.027219572,0.0,0.018869047,0.0,77.35,83.45382071428534
100,Kubu,669.23404,Kubu,Kubu,Karangasem,Bali,1.008957444,340.1073112,6.130661118,29.83679196,0.404014283,0.094017831,1.249375035,0.759716022,1.039,0.026673051,0.0,0.019778383,0.0,85.28,88.40819764630606
101,Kubutambahan,1459.941811,Kubutambahan,Kubutambahan,Buleleng,Bali,0.61976664,43.95903645,4.150354423,11.1520312,0.425605603,0.055292122,1.491537781,0.703092379,0.114333333,0.035231928,0.0,0.065595124,0.0,82.02,87.4208346186066
102,Beringkit Belayu,152.8752619,Marga,Beringkit Belayu,Tabanan,Bali,0.932318498,148.8257389,4.668974134,7.643791521,0.394607047,0.128129889,2.6215069,0.668785239,0.1915,0.036371607,0.0,0.013263448,0.0,90.54,88.14447721735672
103,Besakih,3099.413531,Rendang,Besakih,Karangasem,Bali,0.509681034,1243.683628,16.77099839,3.006266257,0.420436706,0.172599846,0.855771057,0.529765431,0.2308,0.090632769,0.0,0.102424332,0.0,85.28,86.37072345283876
104,Besan,516.3042342,Dawan,Besan,Klungkung,Bali,0.547407064,216.8533746,18.42491246,3.730446786,0.510735008,0.187176799,0.981008799,0.817214679,0.807,0.041163283,0.0,0.042311385,0.0,87.53,86.84610972963947
105,Bestala,214.632315,Seririt,Bestala,Buleleng,Bali,0.446361324,249.1633901,14.0350886,7.601210722,0.563246712,0.194177389,1.486475062,0.79900699,0.733,0.072029026,0.0,0.056406908,0.0,82.02,87.67661345238085
106,Dangintukadaya,563.7629728,Jembrana,Dangintukadaya,Jembrana,Bali,0.743417048,51.70013342,5.277799892,7.919753542,0.424346609,0.109707789,2.37181623,0.710172318,-0.071,0.029979651,0.0,0.026148461,0.0,86.59,87.83726572926149
107,Darmasaba,592.1512461,Abiansemal,Darmasaba,Badung,Bali,-0.157163572,101.2650048,2.834771536,25.74049755,0.293769352,0.082277903,4.984110689,0.550024773,0.849,0.011660597,0.0,0.014159861,0.0,91.59,88.45022585143428
108,Kaliasem,632.1838711,Banjar,Kaliasem,Buleleng,Bali,0.61976664,89.62797265,8.706443548,7.803231389,0.396168497,0.109202936,2.12068383,0.709387329,0.481,0.0,0.001581818,0.017964032,0.0,82.02,87.39097920193991
109,Kalibukbuk,323.3406852,Buleleng,Kalibukbuk,Buleleng,Bali,0.780832854,19.52342159,2.872723173,23.87188857,0.33455833,0.076026922,4.125927671,0.596278452,0.88,0.004962116,0.0,0.0,0.003092713,82.02,86.03666990821098
110,Kalisada,282.8364599,Seririt,Kalisada,Buleleng,Bali,0.61976664,10.13796543,2.033117468,12.38316058,0.425605603,0.131581904,2.159902615,0.621126552,0.492,0.130856852,0.0,0.040426243,0.0,82.02,88.40899640432094
111,Kaliuntu,70.31375772,Buleleng,Kaliuntu,Buleleng,Bali,-5.762062108,11.30965147,1.546559853,113.6468838,0.069520298,-0.045358251,16.95400286,0.286810736,1.175,0.000310767,0.0,0.0,0.014221968,82.02,83.50926250000025
112,Kamasan,84.71163631,Klungkung,Kamasan,Klungkung,Bali,0.916902155,56.02224694,2.752795779,25.7891041,0.268723357,0.031021336,6.606298447,0.55645131,0.928,0.009410176,0.0,0.010917388,0.0,87.53,88.67045806297274
